fdc_id,NDB_number,fdc_id,data_type,description,food_category_id,publication_date
167794,9506,167794,sr_legacy_food,"Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E",9,2019-04-01
167795,9507,167795,sr_legacy_food,"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO",9,2019-04-01
167796,9508,167796,sr_legacy_food,"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE",9,2019-04-01
167797,9514,167797,sr_legacy_food,"Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST",9,2019-04-01
167798,9515,167798,sr_legacy_food,"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS",9,2019-04-01
167799,9516,167799,sr_legacy_food,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",9,2019-04-01
167800,9517,167800,sr_legacy_food,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",9,2019-04-01
167801,9523,167801,sr_legacy_food,"Lemon juice from concentrate, bottled, CONCORD",9,2019-04-01
167802,9524,167802,sr_legacy_food,"Lemon juice from concentrate, bottled, REAL LEMON",9,2019-04-01
167803,9525,167803,sr_legacy_food,"Cranberry sauce, whole, canned, OCEAN SPRAY",9,2019-04-01
167804,9526,167804,sr_legacy_food,"Cranberry sauce, jellied, canned, OCEAN SPRAY",9,2019-04-01
167805,9528,167805,sr_legacy_food,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",9,2019-04-01
167806,9544,167806,sr_legacy_food,Baobab powder,9,2019-04-01
167807,9546,167807,sr_legacy_food,"Cherry juice, tart",9,2019-04-01
167808,9552,167808,sr_legacy_food,"Raspberries, puree, seedless",9,2019-04-01
167809,9553,167809,sr_legacy_food,"Raspberries, puree, with seeds",9,2019-04-01
167810,10003,167810,sr_legacy_food,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",10,2019-04-01
167811,10004,167811,sr_legacy_food,"Pork, fresh, backfat, raw",10,2019-04-01
167812,10005,167812,sr_legacy_food,"Pork, fresh, belly, raw",10,2019-04-01
167813,10006,167813,sr_legacy_food,"Pork, fresh, separable fat, raw",10,2019-04-01
167814,10012,167814,sr_legacy_food,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw",10,2019-04-01
167815,10013,167815,sr_legacy_food,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",10,2019-04-01
167816,10014,167816,sr_legacy_food,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)",10,2019-04-01
167817,10015,167817,sr_legacy_food,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted",10,2019-04-01
167818,10020,167818,sr_legacy_food,"Pork, fresh, loin, whole, separable lean and fat, raw",10,2019-04-01
167819,10021,167819,sr_legacy_food,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised",10,2019-04-01
167820,10022,167820,sr_legacy_food,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",10,2019-04-01
167821,10023,167821,sr_legacy_food,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted",10,2019-04-01
167822,10028,167822,sr_legacy_food,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw",10,2019-04-01
167823,10029,167823,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",10,2019-04-01
167824,10030,167824,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled",10,2019-04-01
167825,10031,167825,sr_legacy_food,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",10,2019-04-01
167826,10037,167826,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised",10,2019-04-01
167827,10038,167827,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",10,2019-04-01
167828,10039,167828,sr_legacy_food,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",10,2019-04-01
167829,10040,167829,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",10,2019-04-01
167830,10045,167830,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",10,2019-04-01
167831,10046,167831,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",10,2019-04-01
167832,10047,167832,sr_legacy_food,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",10,2019-04-01
167833,10048,167833,sr_legacy_food,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",10,2019-04-01
167834,10053,167834,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",10,2019-04-01
167835,10054,167835,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",10,2019-04-01
167836,10055,167836,sr_legacy_food,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",10,2019-04-01
167837,10056,167837,sr_legacy_food,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",10,2019-04-01
167838,10057,167838,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",10,2019-04-01
167839,10062,167839,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",10,2019-04-01
167840,10063,167840,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",10,2019-04-01
167841,10064,167841,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",10,2019-04-01
167842,10065,167842,sr_legacy_food,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",10,2019-04-01
167843,10070,167843,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean and fat, raw",10,2019-04-01
167844,10071,167844,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",10,2019-04-01
167845,10072,167845,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean only, raw",10,2019-04-01
167846,10073,167846,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",10,2019-04-01
167847,10078,167847,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",10,2019-04-01
167848,10079,167848,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",10,2019-04-01
167849,10080,167849,sr_legacy_food,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",10,2019-04-01
167850,10081,167850,sr_legacy_food,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",10,2019-04-01
167851,10082,167851,sr_legacy_food,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",10,2019-04-01
167852,10087,167852,sr_legacy_food,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",10,2019-04-01
167853,10088,167853,sr_legacy_food,"Pork, fresh, spareribs, separable lean and fat, raw",10,2019-04-01
167854,10089,167854,sr_legacy_food,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",10,2019-04-01
167855,10093,167855,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",10,2019-04-01
167856,10099,167856,sr_legacy_food,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",10,2019-04-01
167857,10100,167857,sr_legacy_food,"Pork, fresh, variety meats and by-products, ears, frozen, raw",10,2019-04-01
167858,10101,167858,sr_legacy_food,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",10,2019-04-01
167859,10102,167859,sr_legacy_food,"Pork, fresh, variety meats and by-products, feet, raw",10,2019-04-01
167860,10107,167860,sr_legacy_food,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",10,2019-04-01
167861,10109,167861,sr_legacy_food,"Pork, fresh, variety meats and by-products, leaf fat, raw",10,2019-04-01
167862,10110,167862,sr_legacy_food,"Pork, fresh, variety meats and by-products, liver, raw",10,2019-04-01
167863,10111,167863,sr_legacy_food,"Pork, fresh, variety meats and by-products, liver, cooked, braised",10,2019-04-01
167864,10112,167864,sr_legacy_food,"Pork, fresh, variety meats and by-products, lungs, raw",10,2019-04-01
167865,10117,167865,sr_legacy_food,"Pork, fresh, variety meats and by-products, spleen, raw",10,2019-04-01
167866,10118,167866,sr_legacy_food,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",10,2019-04-01
167867,10119,167867,sr_legacy_food,"Pork, fresh, variety meats and by-products, stomach, raw",10,2019-04-01
167868,10120,167868,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",10,2019-04-01
167869,10130,167869,sr_legacy_food,"Canadian bacon, unprepared",10,2019-04-01
167870,10132,167870,sr_legacy_food,"Pork, cured, feet, pickled",10,2019-04-01
167871,10134,167871,sr_legacy_food,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",10,2019-04-01
167872,10136,167872,sr_legacy_food,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",10,2019-04-01
167873,10146,167873,sr_legacy_food,"Pork, cured, ham, patties, unheated",10,2019-04-01
167874,10149,167874,sr_legacy_food,"Pork, cured, ham, steak, boneless, extra lean, unheated",10,2019-04-01
167875,10150,167875,sr_legacy_food,"Pork, cured, ham, whole, separable lean and fat, unheated",10,2019-04-01
167876,10152,167876,sr_legacy_food,"Pork, cured, ham, whole, separable lean only, unheated",10,2019-04-01
167877,10166,167877,sr_legacy_food,"Pork, cured, separable fat (from ham and arm picnic), unheated",10,2019-04-01
167878,10167,167878,sr_legacy_food,"Pork, cured, separable fat (from ham and arm picnic), roasted",10,2019-04-01
167879,10168,167879,sr_legacy_food,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",10,2019-04-01
167880,10169,167880,sr_legacy_food,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",10,2019-04-01
167881,10175,167881,sr_legacy_food,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",10,2019-04-01
167882,10176,167882,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",10,2019-04-01
167883,10177,167883,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",10,2019-04-01
167884,10178,167884,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",10,2019-04-01
167885,10184,167885,sr_legacy_food,"Pork, cured, ham, extra lean and regular, canned, unheated",10,2019-04-01
167886,10185,167886,sr_legacy_food,"Pork, cured, ham, extra lean and regular, canned, roasted",10,2019-04-01
167887,10186,167887,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",10,2019-04-01
167888,10187,167888,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",10,2019-04-01
167889,10194,167889,sr_legacy_food,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",10,2019-04-01
167890,10195,167890,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",10,2019-04-01
167891,10196,167891,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",10,2019-04-01
167892,10197,167892,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",10,2019-04-01
167893,10202,167893,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",10,2019-04-01
167894,10203,167894,sr_legacy_food,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",10,2019-04-01
167895,10204,167895,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",10,2019-04-01
167896,10205,167896,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",10,2019-04-01
167897,10206,167897,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",10,2019-04-01
167898,10211,167898,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",10,2019-04-01
167899,10212,167899,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",10,2019-04-01
167900,10213,167900,sr_legacy_food,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",10,2019-04-01
167901,10214,167901,sr_legacy_food,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",10,2019-04-01
167902,10219,167902,sr_legacy_food,"Pork, fresh, ground, raw",10,2019-04-01
167903,10220,167903,sr_legacy_food,"Pork, fresh, ground, cooked",10,2019-04-01
167904,10221,167904,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",10,2019-04-01
167905,10222,167905,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",10,2019-04-01
167906,10227,167906,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",10,2019-04-01
167907,10228,167907,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",10,2019-04-01
167908,10229,167908,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",10,2019-04-01
167909,10851,167909,sr_legacy_food,"HORMEL, Cure 81 Ham",10,2019-04-01
167910,10852,167910,sr_legacy_food,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",10,2019-04-01
167911,10857,167911,sr_legacy_food,HORMEL Canadian Style Bacon,10,2019-04-01
167912,10858,167912,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",10,2019-04-01
167913,10859,167913,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",10,2019-04-01
167914,10860,167914,sr_legacy_food,"Pork, cured, bacon, cooked, baked",10,2019-04-01
167915,10865,167915,sr_legacy_food,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",10,2019-04-01
167916,10866,167916,sr_legacy_food,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",10,2019-04-01
167917,10867,167917,sr_legacy_food,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",10,2019-04-01
167918,10868,167918,sr_legacy_food,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",10,2019-04-01
167919,10873,167919,sr_legacy_food,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",10,2019-04-01
167920,10874,167920,sr_legacy_food,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",10,2019-04-01
167921,18633,167921,sr_legacy_food,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",18,2019-04-01
167922,18640,167922,sr_legacy_food,"Heinz, Weight Watcher, Chocolate Eclair, frozen",18,2019-04-01
167923,18641,167923,sr_legacy_food,"Interstate Brands Corp, Wonder Hamburger Rolls",18,2019-04-01
167924,18651,167924,sr_legacy_food,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",18,2019-04-01
167925,18927,167925,sr_legacy_food,"Crackers, cheese, sandwich-type with cheese filling",18,2019-04-01
167926,18936,167926,sr_legacy_food,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",18,2019-04-01
167927,18938,167927,sr_legacy_food,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",18,2019-04-01
167928,18939,167928,sr_legacy_food,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",18,2019-04-01
167929,18940,167929,sr_legacy_food,"Muffin, blueberry, commercially prepared, low-fat",18,2019-04-01
167930,18946,167930,sr_legacy_food,"Pie crust, refrigerated, regular, baked",18,2019-04-01
167931,18947,167931,sr_legacy_food,"Pie crust, deep dish, frozen, baked, made with enriched flour",18,2019-04-01
167932,18948,167932,sr_legacy_food,"Pie crust, refrigerated, regular, unbaked",18,2019-04-01
167933,18949,167933,sr_legacy_food,"Crackers, whole-wheat, reduced fat",18,2019-04-01
167934,18950,167934,sr_legacy_food,"Crackers, wheat, reduced fat",18,2019-04-01
167935,18955,167935,sr_legacy_food,"Bread, pan dulce, sweet yeast bread",18,2019-04-01
167936,18956,167936,sr_legacy_food,"Keikitos (muffins), Latino bakery item",18,2019-04-01
167937,18957,167937,sr_legacy_food,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",18,2019-04-01
167938,18958,167938,sr_legacy_food,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",18,2019-04-01
167939,18963,167939,sr_legacy_food,"Garlic bread, frozen",18,2019-04-01
167940,18964,167940,sr_legacy_food,"Cinnamon buns, frosted (includes honey buns)",18,2019-04-01
167941,18965,167941,sr_legacy_food,"Crackers, cheese, reduced fat",18,2019-04-01
167942,18966,167942,sr_legacy_food,"Crackers, saltines, whole wheat (includes multi-grain)",18,2019-04-01
167943,18971,167943,sr_legacy_food,"Bread, potato",18,2019-04-01
167944,18972,167944,sr_legacy_food,"Bread, cheese",18,2019-04-01
167945,18973,167945,sr_legacy_food,"Focaccia, Italian flatbread, plain",18,2019-04-01
167946,19000,167946,sr_legacy_food,"SCHIFF,TIGER'S MILK BAR",19,2019-04-01
167947,19001,167947,sr_legacy_food,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",19,2019-04-01
167948,19007,167948,sr_legacy_food,"Snacks, corn-based, extruded, onion-flavor",23,2019-04-01
167949,19008,167949,sr_legacy_food,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",23,2019-04-01
167950,19009,167950,sr_legacy_food,"Snacks, KRAFT, CORNNUTS, plain",23,2019-04-01
167951,19010,167951,sr_legacy_food,"Snacks, crisped rice bar, chocolate chip",23,2019-04-01
167952,19017,167952,sr_legacy_food,"Snacks, granola bars, hard, chocolate chip",23,2019-04-01
